measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,United Kingdom,Both,5 to 9,Ischemic heart disease,Number,2017,0.0,0.0,0.0
Incidence,United Kingdom,Male,5 to 9,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Incidence,United Kingdom,Female,5 to 9,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Incidence,United Kingdom,Both,5 to 9,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Incidence,United Kingdom,Male,5 to 9,Ischemic heart disease,Rate,2017,0.0,0.0,0.0
Incidence,United Kingdom,Female,5 to 9,Ischemic heart disease,Rate,2017,0.0,0.0,0.0
Incidence,United Kingdom,Both,5 to 9,Ischemic heart disease,Rate,2017,0.0,0.0,0.0
Incidence,United Kingdom,Male,10 to 14,Ischemic heart disease,Number,2017,0.0,0.0,0.0
Incidence,United Kingdom,Female,10 to 14,Ischemic heart disease,Number,2017,0.0,0.0,0.0
Incidence,United Kingdom,Both,10 to 14,Ischemic heart disease,Number,2017,0.0,0.0,0.0
Incidence,United Kingdom,Male,10 to 14,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Incidence,United Kingdom,Female,10 to 14,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Incidence,United Kingdom,Both,10 to 14,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Incidence,United Kingdom,Male,10 to 14,Ischemic heart disease,Rate,2017,0.0,0.0,0.0
Incidence,United Kingdom,Female,10 to 14,Ischemic heart disease,Rate,2017,0.0,0.0,0.0
Incidence,United Kingdom,Both,10 to 14,Ischemic heart disease,Rate,2017,0.0,0.0,0.0
Incidence,United Kingdom,Male,15 to 19,Ischemic heart disease,Number,2017,39.3116088295,95.407640657,7.29714959506
Incidence,United Kingdom,Female,15 to 19,Ischemic heart disease,Number,2017,28.3682872589,73.3037964952,4.51142636682
Incidence,United Kingdom,Both,15 to 19,Ischemic heart disease,Number,2017,67.6798960885,167.959310887,13.2668468139
Incidence,United Kingdom,Male,15 to 19,Ischemic heart disease,Percent,2017,4.23900391927e-06,1.06078293953e-05,7.52329246835e-07
Incidence,United Kingdom,Female,15 to 19,Ischemic heart disease,Percent,2017,2.86991057097e-06,7.60103364411e-06,4.37517166004e-07
Incidence,United Kingdom,Both,15 to 19,Ischemic heart disease,Percent,2017,3.53245929517e-06,8.9833752194e-06,6.77876843571e-07
Incidence,United Kingdom,Male,15 to 19,Ischemic heart disease,Rate,2017,2.03695232304,4.94359862287,0.378105762186
Incidence,United Kingdom,Female,15 to 19,Ischemic heart disease,Rate,2017,1.53967328171,3.97852347875,0.24485519961
Incidence,United Kingdom,Both,15 to 19,Ischemic heart disease,Rate,2017,1.7940756690100002,4.45230756046,0.351680904507
Incidence,United Kingdom,Male,20 to 24,Ischemic heart disease,Number,2017,129.465397652,228.926164625,57.968153502
Incidence,United Kingdom,Female,20 to 24,Ischemic heart disease,Number,2017,73.4708593419,148.947996569,24.1911512626
Incidence,United Kingdom,Both,20 to 24,Ischemic heart disease,Number,2017,202.936256994,375.638083553,85.517211413
Incidence,United Kingdom,Male,20 to 24,Ischemic heart disease,Percent,2017,1.24601382067e-05,2.21655436287e-05,5.27075625512e-06
Incidence,United Kingdom,Female,20 to 24,Ischemic heart disease,Percent,2017,6.27230631032e-06,1.33227768281e-05,2.03937867439e-06
Incidence,United Kingdom,Both,20 to 24,Ischemic heart disease,Percent,2017,9.17994349344e-06,1.75962689703e-05,3.69510847105e-06
Incidence,United Kingdom,Male,20 to 24,Ischemic heart disease,Rate,2017,6.09767171712,10.7821597481,2.7302335335300003
Incidence,United Kingdom,Female,20 to 24,Ischemic heart disease,Rate,2017,3.55500413005,7.20708519963,1.17052724604
Incidence,United Kingdom,Both,20 to 24,Ischemic heart disease,Rate,2017,4.84348336428,8.96536102336,2.04104085181
Incidence,United Kingdom,Male,25 to 29,Ischemic heart disease,Number,2017,240.168233602,411.04900354,109.807725073
Incidence,United Kingdom,Female,25 to 29,Ischemic heart disease,Number,2017,105.660031905,206.02331607,35.3522474945
Incidence,United Kingdom,Both,25 to 29,Ischemic heart disease,Number,2017,345.828265507,609.386048889,152.232084915
Incidence,United Kingdom,Male,25 to 29,Ischemic heart disease,Percent,2017,2.08402104476e-05,3.62292298662e-05,9.45281273677e-06
Incidence,United Kingdom,Female,25 to 29,Ischemic heart disease,Percent,2017,7.95394950847e-06,1.61267903417e-05,2.59117149694e-06
Incidence,United Kingdom,Both,25 to 29,Ischemic heart disease,Percent,2017,1.39378454048e-05,2.49667132938e-05,5.87875382136e-06
Incidence,United Kingdom,Male,25 to 29,Ischemic heart disease,Rate,2017,10.148967881599999,17.3700038183,4.64022680356
Incidence,United Kingdom,Female,25 to 29,Ischemic heart disease,Rate,2017,4.50754502092,8.78912636876,1.5081563416100001
Incidence,United Kingdom,Both,25 to 29,Ischemic heart disease,Rate,2017,7.34164571458,12.936757693299999,3.231760227
Incidence,United Kingdom,Male,30 to 34,Ischemic heart disease,Number,2017,666.831199466,898.168481903,451.522391466
Incidence,United Kingdom,Female,30 to 34,Ischemic heart disease,Number,2017,224.956717598,343.607149955,132.451684563
Incidence,United Kingdom,Both,30 to 34,Ischemic heart disease,Number,2017,891.787917064,1219.90895318,595.743258229
Incidence,United Kingdom,Male,30 to 34,Ischemic heart disease,Percent,2017,5.97047172731e-05,8.26744000866e-05,3.77130264565e-05
Incidence,United Kingdom,Female,30 to 34,Ischemic heart disease,Percent,2017,1.7608969068e-05,2.62137688307e-05,9.94200580189e-06
Incidence,United Kingdom,Both,30 to 34,Ischemic heart disease,Percent,2017,3.72522323801e-05,5.23326759883e-05,2.37636914661e-05
Incidence,United Kingdom,Male,30 to 34,Ischemic heart disease,Rate,2017,28.443433059900002,38.311037504,19.2595171417
Incidence,United Kingdom,Female,30 to 34,Ischemic heart disease,Rate,2017,9.68548366113,14.7939633555,5.7026909016900005
Incidence,United Kingdom,Both,30 to 34,Ischemic heart disease,Rate,2017,19.1082571362,26.1388761993,12.764935639499999
Incidence,United Kingdom,Male,35 to 39,Ischemic heart disease,Number,2017,1356.80104775,1917.97414324,855.594654681
Incidence,United Kingdom,Female,35 to 39,Ischemic heart disease,Number,2017,421.063371707,684.265331336,224.474149582
Incidence,United Kingdom,Both,35 to 39,Ischemic heart disease,Number,2017,1777.86441945,2582.3689267,1090.71096539
Incidence,United Kingdom,Male,35 to 39,Ischemic heart disease,Percent,2017,0.000128518930795,0.000192904391556,7.70385211144e-05
Incidence,United Kingdom,Female,35 to 39,Ischemic heart disease,Percent,2017,3.57557445658e-05,6.00128763938e-05,1.77603786323e-05
Incidence,United Kingdom,Both,35 to 39,Ischemic heart disease,Percent,2017,7.96136782734e-05,0.000119521766303,4.56817308074e-05
Incidence,United Kingdom,Male,35 to 39,Ischemic heart disease,Rate,2017,60.9475256204,86.15543039890001,38.4333261118
Incidence,United Kingdom,Female,35 to 39,Ischemic heart disease,Rate,2017,19.068201637199998,30.987519190600004,10.165496773600001
Incidence,United Kingdom,Both,35 to 39,Ischemic heart disease,Rate,2017,40.0927791671,58.2352320984,24.5967203079
Incidence,United Kingdom,Male,40 to 44,Ischemic heart disease,Number,2017,2637.43926746,3342.03170358,1990.99945542
Incidence,United Kingdom,Female,40 to 44,Ischemic heart disease,Number,2017,779.445225807,1049.5494956,560.651710709
Incidence,United Kingdom,Both,40 to 44,Ischemic heart disease,Number,2017,3416.88449327,4375.83897061,2563.72648658
Incidence,United Kingdom,Male,40 to 44,Ischemic heart disease,Percent,2017,0.000274876761262,0.000379075781376,0.000194591337376
Incidence,United Kingdom,Female,40 to 44,Ischemic heart disease,Percent,2017,7.3546420167e-05,0.000104233102318,4.87229958901e-05
Incidence,United Kingdom,Both,40 to 44,Ischemic heart disease,Percent,2017,0.000169206009175,0.000235016596164,0.000119682706985
Incidence,United Kingdom,Male,40 to 44,Ischemic heart disease,Rate,2017,126.615105193,160.440356268,95.5815774021
Incidence,United Kingdom,Female,40 to 44,Ischemic heart disease,Rate,2017,37.3657005256,50.3141860915,26.876993056
Incidence,United Kingdom,Both,40 to 44,Ischemic heart disease,Rate,2017,81.9587796087,104.96065129,61.4945850538
Incidence,United Kingdom,Male,45 to 49,Ischemic heart disease,Number,2017,5198.85078047,7137.37931377,3687.25432224
Incidence,United Kingdom,Female,45 to 49,Ischemic heart disease,Number,2017,1519.74986956,2125.04827008,998.136386682
Incidence,United Kingdom,Both,45 to 49,Ischemic heart disease,Number,2017,6718.60065003,9221.07116259,4674.83928264
Incidence,United Kingdom,Male,45 to 49,Ischemic heart disease,Percent,2017,0.000514202383483,0.000747429287199,0.000336277849991
Incidence,United Kingdom,Female,45 to 49,Ischemic heart disease,Percent,2017,0.00013646826701,0.000199372998263,8.45826144849e-05
Incidence,United Kingdom,Both,45 to 49,Ischemic heart disease,Percent,2017,0.000316249142258,0.00045583595318,0.000204869717325
Incidence,United Kingdom,Male,45 to 49,Ischemic heart disease,Rate,2017,225.556418197,309.661073438,159.974562268
Incidence,United Kingdom,Female,45 to 49,Ischemic heart disease,Rate,2017,64.6058749557,90.3376309228,42.4316368623
Incidence,United Kingdom,Both,45 to 49,Ischemic heart disease,Rate,2017,144.261408208,197.994311672,100.377881227
Incidence,United Kingdom,Male,50 to 54,Ischemic heart disease,Number,2017,9274.11536535,11516.5063618,7096.21104179
Incidence,United Kingdom,Female,50 to 54,Ischemic heart disease,Number,2017,2710.04014473,3464.27497728,1996.16439082
Incidence,United Kingdom,Both,50 to 54,Ischemic heart disease,Number,2017,11984.1555101,14952.0809754,9099.66993045
Incidence,United Kingdom,Male,50 to 54,Ischemic heart disease,Percent,2017,0.000924479306829,0.00123983455439,0.000670399145978
Incidence,United Kingdom,Female,50 to 54,Ischemic heart disease,Percent,2017,0.000252947281488,0.000342989817407,0.000176554777778
Incidence,United Kingdom,Both,50 to 54,Ischemic heart disease,Percent,2017,0.000577668799895,0.000779245806829,0.000415216249471
Incidence,United Kingdom,Male,50 to 54,Ischemic heart disease,Rate,2017,399.60210099999995,496.22200685200005,305.760790084
Incidence,United Kingdom,Female,50 to 54,Ischemic heart disease,Rate,2017,114.172813245,145.948398875,84.097538054
Incidence,United Kingdom,Both,50 to 54,Ischemic heart disease,Rate,2017,255.28253298700002,318.504303588,193.83817134499998
Incidence,United Kingdom,Male,All Ages,Ischemic heart disease,Number,2017,176793.788203,204576.92615,152112.646529
Incidence,United Kingdom,Female,All Ages,Ischemic heart disease,Number,2017,111602.405322,130681.712766,95474.5594135
Incidence,United Kingdom,Both,All Ages,Ischemic heart disease,Number,2017,288396.193526,333063.420499,247446.922588
Incidence,United Kingdom,Male,All Ages,Ischemic heart disease,Percent,2017,0.00105507475746,0.00123659300691,0.000896363479908
Incidence,United Kingdom,Female,All Ages,Ischemic heart disease,Percent,2017,0.000615542709103,0.000729558767834,0.00052065587736
Incidence,United Kingdom,Both,All Ages,Ischemic heart disease,Percent,2017,0.000826642041162,0.000966416819085,0.000700789449911
Incidence,United Kingdom,Male,All Ages,Ischemic heart disease,Rate,2017,536.7311604710001,621.07844452,461.80127777
Incidence,United Kingdom,Female,All Ages,Ischemic heart disease,Rate,2017,331.198490339,387.819472691,283.336455448
Incidence,United Kingdom,Both,All Ages,Ischemic heart disease,Rate,2017,432.79652217700004,499.82868461000004,371.343900939
Incidence,United Kingdom,Male,<20 years,Ischemic heart disease,Number,2017,39.3116088295,95.407640657,7.29714959506
Incidence,United Kingdom,Female,<20 years,Ischemic heart disease,Number,2017,28.3682872589,73.3037964952,4.51142636682
Incidence,United Kingdom,Both,<20 years,Ischemic heart disease,Number,2017,67.6798960885,167.959310887,13.2668468139
Incidence,United Kingdom,Male,<20 years,Ischemic heart disease,Percent,2017,8.16207446333e-07,2.06108809153e-06,1.47093071054e-07
Incidence,United Kingdom,Female,<20 years,Ischemic heart disease,Percent,2017,6.04670077958e-07,1.60432067586e-06,1.00716504878e-07
Incidence,United Kingdom,Both,<20 years,Ischemic heart disease,Percent,2017,7.11759372955e-07,1.83633020173e-06,1.3506114991e-07
Incidence,United Kingdom,Male,<20 years,Ischemic heart disease,Rate,2017,0.49306010636599995,1.19663638429,0.0915234319489
Incidence,United Kingdom,Female,<20 years,Ischemic heart disease,Rate,2017,0.373270284939,0.9645322875910001,0.0593614055743
Incidence,United Kingdom,Both,<20 years,Ischemic heart disease,Rate,2017,0.43459999374200003,1.07853468576,0.0851917907022
Incidence,United Kingdom,Male,10 to 24,Ischemic heart disease,Number,2017,168.777006482,323.861372549,68.2776602656
Incidence,United Kingdom,Female,10 to 24,Ischemic heart disease,Number,2017,101.839146601,220.119272265,31.5065159947
Incidence,United Kingdom,Both,10 to 24,Ischemic heart disease,Number,2017,270.616153083,541.879366517,101.405294656
Incidence,United Kingdom,Male,10 to 24,Ischemic heart disease,Percent,2017,5.6494515683e-06,1.11656564558e-05,2.16586940691e-06
Incidence,United Kingdom,Female,10 to 24,Ischemic heart disease,Percent,2017,3.21294670944e-06,7.11121610397e-06,9.76539293404e-07
Incidence,United Kingdom,Both,10 to 24,Ischemic heart disease,Percent,2017,4.39471838547e-06,8.9877622742e-06,1.64039315401e-06
Incidence,United Kingdom,Male,10 to 24,Ischemic heart disease,Rate,2017,2.8150195990999998,5.40166062972,1.13879820382
Incidence,United Kingdom,Female,10 to 24,Ischemic heart disease,Rate,2017,1.7677148066300001,3.82081065872,0.5468872893
Incidence,United Kingdom,Both,10 to 24,Ischemic heart disease,Rate,2017,2.30181325815,4.6091302975,0.862535547222
Incidence,United Kingdom,Male,5 to 9,Chronic respiratory diseases,Number,2017,16074.2158663,25640.6211669,10110.2600511
Incidence,United Kingdom,Female,5 to 9,Chronic respiratory diseases,Number,2017,13392.3485213,21195.3908273,8291.68870438
Incidence,United Kingdom,Both,5 to 9,Chronic respiratory diseases,Number,2017,29466.5643876,46475.9507936,18723.4829462
Incidence,United Kingdom,Male,5 to 9,Chronic respiratory diseases,Percent,2017,0.00116363786903,0.00189637762532,0.000677380296903
Incidence,United Kingdom,Female,5 to 9,Chronic respiratory diseases,Percent,2017,0.00101908336832,0.00167990489094,0.000591091746149
Incidence,United Kingdom,Both,5 to 9,Chronic respiratory diseases,Percent,2017,0.00109316390488,0.00178570020419,0.00064300182032
Incidence,United Kingdom,Male,5 to 9,Chronic respiratory diseases,Rate,2017,766.808686387,1223.16703961,482.302545475
Incidence,United Kingdom,Female,5 to 9,Chronic respiratory diseases,Rate,2017,669.979900042,1060.34321054,414.808856003
Incidence,United Kingdom,Both,5 to 9,Chronic respiratory diseases,Rate,2017,719.544967068,1134.89771129,457.209321816
Incidence,United Kingdom,Male,10 to 14,Chronic respiratory diseases,Number,2017,14853.8384303,21775.1140109,9455.88470288
Incidence,United Kingdom,Female,10 to 14,Chronic respiratory diseases,Number,2017,18855.1947111,27014.1513951,12034.4821906
Incidence,United Kingdom,Both,10 to 14,Chronic respiratory diseases,Number,2017,33709.0331414,48914.0727572,21396.4877459
Incidence,United Kingdom,Male,10 to 14,Chronic respiratory diseases,Percent,2017,0.00149019896589,0.00236314094444,0.000865518549224
Incidence,United Kingdom,Female,10 to 14,Chronic respiratory diseases,Percent,2017,0.00191364284578,0.00301832497397,0.00112112537723
Incidence,United Kingdom,Both,10 to 14,Chronic respiratory diseases,Percent,2017,0.00170065788502,0.0026733120672,0.000991124456435
Incidence,United Kingdom,Male,10 to 14,Chronic respiratory diseases,Rate,2017,764.6873101790001,1121.00003242,486.79639762899996
Incidence,United Kingdom,Female,10 to 14,Chronic respiratory diseases,Rate,2017,1018.16166899,1458.7371752000001,649.8500100560001
Incidence,United Kingdom,Both,10 to 14,Chronic respiratory diseases,Rate,2017,888.3987807689999,1289.12634242,563.902665095
Incidence,United Kingdom,Male,15 to 19,Chronic respiratory diseases,Number,2017,10441.920484,13975.205701,7444.47789052
Incidence,United Kingdom,Female,15 to 19,Chronic respiratory diseases,Number,2017,14303.4858933,18387.2096202,10399.0820198
Incidence,United Kingdom,Both,15 to 19,Chronic respiratory diseases,Number,2017,24745.4063773,32120.6642,17916.2363749
Incidence,United Kingdom,Male,15 to 19,Chronic respiratory diseases,Percent,2017,0.00112745234488,0.00160079812779,0.000746748410923
Incidence,United Kingdom,Female,15 to 19,Chronic respiratory diseases,Percent,2017,0.00144775872259,0.00204528466444,0.00100028555721
Incidence,United Kingdom,Both,15 to 19,Chronic respiratory diseases,Percent,2017,0.00129273419552,0.00182887926075,0.000875928359503
Incidence,United Kingdom,Male,15 to 19,Chronic respiratory diseases,Rate,2017,541.053770634,724.132859612,385.739657685
Incidence,United Kingdom,Female,15 to 19,Chronic respiratory diseases,Rate,2017,776.313876977,997.9557496379999,564.4044913280001
Incidence,United Kingdom,Both,15 to 19,Chronic respiratory diseases,Rate,2017,655.957441826,851.462626928,474.928089701
Incidence,United Kingdom,Male,20 to 24,Chronic respiratory diseases,Number,2017,7690.6610496,10824.3524044,4879.12044372
Incidence,United Kingdom,Female,20 to 24,Chronic respiratory diseases,Number,2017,10440.0878469,14848.6248355,6669.36255093
Incidence,United Kingdom,Both,20 to 24,Chronic respiratory diseases,Number,2017,18130.7488965,25550.5203356,11579.1499959
Incidence,United Kingdom,Male,20 to 24,Chronic respiratory diseases,Percent,2017,0.000741065522323,0.00110887224964,0.000450909870562
Incidence,United Kingdom,Female,20 to 24,Chronic respiratory diseases,Percent,2017,0.000891660533796,0.00132775916279,0.000543970109418
Incidence,United Kingdom,Both,20 to 24,Chronic respiratory diseases,Percent,2017,0.00082087349632,0.00122375525606,0.00049910024958
Incidence,United Kingdom,Male,20 to 24,Chronic respiratory diseases,Rate,2017,362.221313327,509.81458141799993,229.800975964
Incidence,United Kingdom,Female,20 to 24,Chronic respiratory diseases,Rate,2017,505.16021925300004,718.474277946,322.707691536
Incidence,United Kingdom,Both,20 to 24,Chronic respiratory diseases,Rate,2017,432.72691614,609.814737038,276.359785128
Incidence,United Kingdom,Male,25 to 29,Chronic respiratory diseases,Number,2017,7625.33208774,9967.53975595,5554.72064318
Incidence,United Kingdom,Female,25 to 29,Chronic respiratory diseases,Number,2017,9702.05953191,12751.4831586,7082.28409392
Incidence,United Kingdom,Both,25 to 29,Chronic respiratory diseases,Number,2017,17327.3916196,22716.4739883,12665.9414712
Incidence,United Kingdom,Male,25 to 29,Chronic respiratory diseases,Percent,2017,0.000661106429226,0.000908887890802,0.000446933324225
Incidence,United Kingdom,Female,25 to 29,Chronic respiratory diseases,Percent,2017,0.000729369508785,0.00100482397719,0.000497314443038
Incidence,United Kingdom,Both,25 to 29,Chronic respiratory diseases,Percent,2017,0.000697640133068,0.000961502073966,0.000475221579694
Incidence,United Kingdom,Male,25 to 29,Chronic respiratory diseases,Rate,2017,322.229336015,421.20574950699995,234.72996638100003
Incidence,United Kingdom,Female,25 to 29,Chronic respiratory diseases,Rate,2017,413.897945582,543.988898968,302.136142008
Incidence,United Kingdom,Both,25 to 29,Chronic respiratory diseases,Rate,2017,367.846075978,482.251801083,268.887376186
Incidence,United Kingdom,Male,30 to 34,Chronic respiratory diseases,Number,2017,7328.58746647,9770.73500831,5435.7360416
Incidence,United Kingdom,Female,30 to 34,Chronic respiratory diseases,Number,2017,9362.83568386,12295.2916422,6932.51350119
Incidence,United Kingdom,Both,30 to 34,Chronic respiratory diseases,Number,2017,16691.4231503,22099.3284013,12326.7783761
Incidence,United Kingdom,Male,30 to 34,Chronic respiratory diseases,Percent,2017,0.000656383393611,0.000918552512377,0.000456083267814
Incidence,United Kingdom,Female,30 to 34,Chronic respiratory diseases,Percent,2017,0.000733916326595,0.00101562387625,0.000505488016007
Incidence,United Kingdom,Both,30 to 34,Chronic respiratory diseases,Percent,2017,0.000697713805136,0.000967562102797,0.000481212422516
Incidence,United Kingdom,Male,30 to 34,Chronic respiratory diseases,Rate,2017,312.598131572,416.767012968,231.85926866499997
Incidence,United Kingdom,Female,30 to 34,Chronic respiratory diseases,Rate,2017,403.11573268800004,529.372261388,298.478511614
Incidence,United Kingdom,Both,30 to 34,Chronic respiratory diseases,Rate,2017,357.645578532,473.52026367300004,264.124739037
Incidence,United Kingdom,Male,35 to 39,Chronic respiratory diseases,Number,2017,8006.00054922,10550.5663123,6018.14897111
Incidence,United Kingdom,Female,35 to 39,Chronic respiratory diseases,Number,2017,11086.7922636,14539.3180253,8222.96944326
Incidence,United Kingdom,Both,35 to 39,Chronic respiratory diseases,Number,2017,19092.7928128,25052.1637988,14214.4175781
Incidence,United Kingdom,Male,35 to 39,Chronic respiratory diseases,Percent,2017,0.000758753267639,0.00105854641703,0.00053114480825
Incidence,United Kingdom,Female,35 to 39,Chronic respiratory diseases,Percent,2017,0.000942283746663,0.00132006385079,0.00065647282899
Incidence,United Kingdom,Both,35 to 39,Chronic respiratory diseases,Percent,2017,0.000855490864872,0.00119503551672,0.00059566166888
Incidence,United Kingdom,Male,35 to 39,Chronic respiratory diseases,Rate,2017,359.629677764,473.931614143,270.335351829
Incidence,United Kingdom,Female,35 to 39,Chronic respiratory diseases,Rate,2017,502.07452036200004,658.424993485,372.38394488
Incidence,United Kingdom,Both,35 to 39,Chronic respiratory diseases,Rate,2017,430.563274427,564.953581304,320.550599197
Incidence,United Kingdom,Male,40 to 44,Chronic respiratory diseases,Number,2017,9344.53989471,12122.299999,6969.00659224
Incidence,United Kingdom,Female,40 to 44,Chronic respiratory diseases,Number,2017,12408.4673291,15861.3061219,9364.72242532
Incidence,United Kingdom,Both,40 to 44,Chronic respiratory diseases,Number,2017,21753.0072238,27988.9057583,16292.9809274
Incidence,United Kingdom,Male,40 to 44,Chronic respiratory diseases,Percent,2017,0.000974121375674,0.00134855201548,0.000671368172814
Incidence,United Kingdom,Female,40 to 44,Chronic respiratory diseases,Percent,2017,0.00117068598427,0.00161573041455,0.000827251778291
Incidence,United Kingdom,Both,40 to 44,Chronic respiratory diseases,Percent,2017,0.00107726522792,0.00149903791745,0.000759606951495
Incidence,United Kingdom,Male,40 to 44,Chronic respiratory diseases,Rate,2017,448.601761694,581.9532257989999,334.559932299
Incidence,United Kingdom,Female,40 to 44,Chronic respiratory diseases,Rate,2017,594.8475388,760.3726277019999,448.93393668299996
Incidence,United Kingdom,Both,40 to 44,Chronic respiratory diseases,Rate,2017,521.776468709,671.35326437,390.810059757
Incidence,United Kingdom,Male,45 to 49,Chronic respiratory diseases,Number,2017,13467.0456554,17875.0242008,10017.4503842
Incidence,United Kingdom,Female,45 to 49,Chronic respiratory diseases,Number,2017,15535.4648423,20899.4101411,11548.3157682
Incidence,United Kingdom,Both,45 to 49,Chronic respiratory diseases,Number,2017,29002.5104977,38808.9403713,21623.1713049
Incidence,United Kingdom,Male,45 to 49,Chronic respiratory diseases,Percent,2017,0.00133160795672,0.0018950601025,0.000908733464914
Incidence,United Kingdom,Female,45 to 49,Chronic respiratory diseases,Percent,2017,0.00139516509013,0.0019502285203,0.000946224008377
Incidence,United Kingdom,Both,45 to 49,Chronic respiratory diseases,Percent,2017,0.00136488298783,0.00192392622683,0.000929583469685
Incidence,United Kingdom,Male,45 to 49,Chronic respiratory diseases,Rate,2017,584.278855076,775.522630704,434.615326259
Incidence,United Kingdom,Female,45 to 49,Chronic respiratory diseases,Rate,2017,660.425981329,888.4519125590001,490.928842574
Incidence,United Kingdom,Both,45 to 49,Chronic respiratory diseases,Rate,2017,622.740243678,833.3033440549999,464.29149533799995
Incidence,United Kingdom,Male,50 to 54,Chronic respiratory diseases,Number,2017,17752.6020783,22880.1173876,13195.8291317
Incidence,United Kingdom,Female,50 to 54,Chronic respiratory diseases,Number,2017,17843.3523267,23208.6324135,13158.6031692
Incidence,United Kingdom,Both,50 to 54,Chronic respiratory diseases,Number,2017,35595.954405,46040.5124546,26732.6418483
Incidence,United Kingdom,Male,50 to 54,Chronic respiratory diseases,Percent,2017,0.00176830872327,0.00239270627201,0.00125472583116
Incidence,United Kingdom,Female,50 to 54,Chronic respiratory diseases,Percent,2017,0.00166415105736,0.00229006498245,0.00118775284799
Incidence,United Kingdom,Both,50 to 54,Chronic respiratory diseases,Percent,2017,0.00171448211531,0.00234605276037,0.00123338753384
Incidence,United Kingdom,Male,50 to 54,Chronic respiratory diseases,Rate,2017,764.92223886,985.856075651,568.580488568
Incidence,United Kingdom,Female,50 to 54,Chronic respiratory diseases,Rate,2017,751.732677032,977.7695948070001,554.366231482
Incidence,United Kingdom,Both,50 to 54,Chronic respiratory diseases,Rate,2017,758.253295108,980.739830149,569.449930679
Incidence,United Kingdom,Male,All Ages,Chronic respiratory diseases,Number,2017,272121.978932,295558.494665,249417.489633
Incidence,United Kingdom,Female,All Ages,Chronic respiratory diseases,Number,2017,296838.471982,320746.726677,272033.099581
Incidence,United Kingdom,Both,All Ages,Chronic respiratory diseases,Number,2017,568960.450914,615742.727119,520284.312864
Incidence,United Kingdom,Male,All Ages,Chronic respiratory diseases,Percent,2017,0.00162422378825,0.00181073202648,0.00144464754273
Incidence,United Kingdom,Female,All Ages,Chronic respiratory diseases,Percent,2017,0.0016373319755,0.00181701409431,0.00146585598106
Incidence,United Kingdom,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0016310224066,0.0018133799299,0.00145852701538
Incidence,United Kingdom,Male,All Ages,Chronic respiratory diseases,Rate,2017,826.139577787,897.2908801890001,757.210646443
Incidence,United Kingdom,Female,All Ages,Chronic respiratory diseases,Rate,2017,880.9169794420001,951.8686568600001,807.302957701
Incidence,United Kingdom,Both,All Ages,Chronic respiratory diseases,Rate,2017,853.839648165,924.0458675790001,780.791307952
Incidence,United Kingdom,Male,<20 years,Chronic respiratory diseases,Number,2017,83820.0250786,102503.390892,66854.9017644
Incidence,United Kingdom,Female,<20 years,Chronic respiratory diseases,Number,2017,91559.0509718,111518.541792,73517.3395427
Incidence,United Kingdom,Both,<20 years,Chronic respiratory diseases,Number,2017,175379.07605,212834.100234,140960.232851
Incidence,United Kingdom,Male,<20 years,Chronic respiratory diseases,Percent,2017,0.00174529574789,0.00221795938372,0.00131482086889
Incidence,United Kingdom,Female,<20 years,Chronic respiratory diseases,Percent,2017,0.00195492642462,0.00248921761308,0.00148161193871
Incidence,United Kingdom,Both,<20 years,Chronic respiratory diseases,Percent,2017,0.00184876996905,0.00233842162201,0.00141203935663
Incidence,United Kingdom,Male,<20 years,Chronic respiratory diseases,Rate,2017,1051.30041002,1285.63379422,838.517831159
Incidence,United Kingdom,Female,<20 years,Chronic respiratory diseases,Rate,2017,1204.73515842,1467.3623927600001,967.342089729
Incidence,United Kingdom,Both,<20 years,Chronic respiratory diseases,Rate,2017,1126.17999966,1366.6938629600002,905.1626827959999
Incidence,United Kingdom,Male,10 to 24,Chronic respiratory diseases,Number,2017,32986.4199638,43376.4642968,24288.692953
Incidence,United Kingdom,Female,10 to 24,Chronic respiratory diseases,Number,2017,43598.7684513,55740.5330893,32437.3504449
Incidence,United Kingdom,Both,10 to 24,Chronic respiratory diseases,Number,2017,76585.1884151,98665.1733138,56554.9518614
Incidence,United Kingdom,Male,10 to 24,Chronic respiratory diseases,Percent,2017,0.00110639124916,0.00153326338818,0.000781917836326
Incidence,United Kingdom,Female,10 to 24,Chronic respiratory diseases,Percent,2017,0.00137704735753,0.00187156911212,0.000994102925564
Incidence,United Kingdom,Both,10 to 24,Chronic respiratory diseases,Percent,2017,0.00124575120904,0.00171217587077,0.000884881067324
Incidence,United Kingdom,Male,10 to 24,Chronic respiratory diseases,Rate,2017,550.178135268,723.4729403040001,405.10936960299995
Incidence,United Kingdom,Female,10 to 24,Chronic respiratory diseases,Rate,2017,756.78352691,967.5391925419999,563.0446305099999
Incidence,United Kingdom,Both,10 to 24,Chronic respiratory diseases,Rate,2017,651.420102103,839.228558474,481.04644355299996
